result,desc
1506.jpg,금전운도 좋고 사업운도 좋은 때입니다. 그렇다보니 자꾸 다른 것을 더 해보고 싶은 마음이 들어서 무리하게 일을 벌릴 수 있겠습니다. 자기 능력밖의 일일 수 있습니다. 신중하게 판단하셔야 할 때입니다. 자칫하면 잘나가던 사업마저도 힘들어질 수 있기 때문입니다. 해 보고 싶은 것도 중요하지만 자기에게 딱 맞는 것을 받아들여야 할 것입니다.
1507.jpg,현재 하는 일이 지금으로서는 가장 잘 맞는 일인데도 불구하고 양에 차지 않는 것 같아서 자꾸 다른 것을 해보려는 마음이 드는 날입니다.그러나 새로운 일은 잘 맞지도 않을 뿐더러 부적절한 것일 수 있습니다.그렇게 되면 일시적으로는 돈이 벌릴지 몰라도 결국에는 그것으로 인해서 손해를 보게되거나 후회만 남을 것입니다. 신중하게 판단하셔야 할때입니다.
1508.jpg,금전운이 좋은 날입니다. 그러나 당신은 인정을 하기 싫을 수도 있습니다.현재의 자신의 모습이 양에 차지 않기 때문입니다. 빨리 성공하고 싶고 빨리 돈 벌고싶은 마음만 있을 뿐입니다. 아무리 조급하다 하더라도 현재를 인정하지 않는다면 더 나아질 수는 없을 것입니다. 자신의 현실적인 상황과 미래의 발전가능성을 객관적으로 판단하는것이 우선이라 할 수 있습니다.
1509.jpg,"과욕이 화를 부르는 날입니다.현재도 충분히 금전운이 좋은 편인데만족하지 못함으로 인해 일을 벌리게 되고, 편법을 쓰게 되는 날입니다.복권이나 도박등에도 관심이 많아지겠습니다. 그렇게 되면 좋았던 금전운 역시 나빠질 수 있겠지요. 현실을 인정하고 자기만족을 아는자만이 진정한 부자가 될 것입니다."
1510.jpg,현재 처한 상황이 마음에 들지 않아서 다른 것을 해보려는 마음이 드는 날입니다.동업을 하거나 무리하게 투자를 할 수도 있습니다.그러나 현재 상황을 무시하고 행동을 했다면 결과는 불을 보듯 뻔하겠지요.돈 욕심이 날 수록 돈의 유혹을 멀리해야 진짜 돈을 벌 수 있을 것입니다.
1511.jpg,"금전운, 사업운이 무난한 날입니다. 그러나 너무 무난하다보니 더이상의 발전이 없을 것 같아서 자꾸 다른 것을 해보려는 마음이 생기는 날입니다.투잡을 한다거나 동업을 꿈꿀 수 있습니다. 그러나 지금은 투잡을 하기에는 부적절한 때입니다.지금은 금전운이 보통일 때이므로 다른 것을 한다고 해서 더 좋아질 것은 아니기 때문입니다.신중하게 판단하시기 바랍니다."
1512.jpg,"금전운이나 사업운이 좋은 날입니다. 계약도 잘 될 수 있고, 취업운도 좋습니다.그런데 정작 당신의 마음은 콩밭에 가 있을 수 있습니다.좋은 일을 받아들이기가 싫고 왠지 하면 안되는 것만 하고 싶은 마음이 들어서 일을 그르칠 수 있습니다. 오늘같은 기회는 다시 오기 힘드니 신중하게 판단하시고 후회 없이 행동하시기 바랍니다."
1513.jpg,금전운이 좋은 날입니다. 주변사람으로 부터 금전적인 도움을 받을 수도 있는 날입니다. 그래서 위기를 모면할 수도 있을 것입니다.그러나 문제는 도와주는 사람의 마음에 흑심이 있다는 것입니다. 세상에 공짜는 없는 법입니다.아무리 현재 상황이 힘들다 해도 나중을 생각해서 도움을 받을지 말지를 결정해야 할 것입니다.
1514.jpg,"현실적인 일보다는 낭만적이고 감성적인 것에 빠지게 되는 날입니다. 주변 동료들과 잡담을 하게되거나 연애에 빠질 수도 있습니다. 적당한 여유는 상관이 없겠지요. 그러나 일은 뒷전에 둔다면 아무래도 업무에 차질이 생기겠고, 금전운 역시 좋지 않게 될 수도 있을 것입니다. 또한 구설수도 조심해야 합니다."
1515.jpg,"일은 관심이 없고 마음을 못잡고 방황하는 날입니다. 마음속에 다른 것을 꿈꾸게도 되는데 현실과 상관이 없는 부적절한 생각일 수도 있습니다. 혹시 일하지 않고 큰 부귀를 누리고 싶은 마음은 아니시지요? 성실하게 일한자에게만 진정한 행복은 주어질 것입니다. 오늘의 금전운은 좋지 않습니다. 도박이나 게임에 돈을 쓸 수도 있고, 과소비를 할 수도 있습니다. 조심하시기 바랍니다."
1516.jpg,일보다는 연애에 더 관심이 많은 날입니다. 자칫하면 구설수에 빠질 수도 있으니 조심하시기 바랍니다. 내가하면 로멘스이지만 남에게는 부적절하게만 느껴지기 때문입니다.금전운도 조심해야 할 때입니다. 주변 사람들로 부터 일시적으로 금전적인 도움을 받을 수는 있지만그에 대한 댓가를 톡톡히 치를 수도 있기 때문입니다.
1517.jpg,주변동료들과 냉전을 갖게 되고 감정싸움으로 까지 번질 수 있는 위험한 날입니다. 이성적으로 판단한 결과라고 생각할지 모르지만 지극히 감정적으로 치우쳐서 행동하게 된 결과입니다. 또한 순리대로 생각하기 보다는 자기 중심적으로 판단하여 괜한 적을 만들 수도 있을 것입니다. 앞으로도 얼굴을 보며 함께 살아가야 할 동료들이니 순리대로 일을 해결하도록 마음을 먹어야 할 것입니다. 금전운 역시 나쁜 날입니다. 손해볼 수 있는 날이고 일한만큼의 댓가가 들어오지 않는 날입니다.
1518.jpg,"일에는 관심이 없고 부정적이고 소모적인 일에만 관심을 갖게 되서 하루를 허비할 수 있겠습니다.도박이나 게임, 이성, 유흥등에 빠질 수 있는 날입니다. 그에 따라서 금전적인 손실도 클 수 있으니 현명하게 대처하시기 바랍니다. 또한 관제수나 구설수도 생길 수 있습니다.조심하시기 바랍니다."
1519.jpg,일도 손에 잡히지 않고 그렇다고 다른 것에도 흥미를 못느끼는 날입니다.자칫하면 우울증에 빠질 수도 있는 날입니다. 현재 살아가고 있는 것이나 직업에 대한 목표가 확실히 정해져 있으신가요? 괜한 공상이나 꿈만 쫓고 있는 것은 아닌가요?금전운도 좋지 않습니다. 일한 만큼의 댓가가 겨우 들어오는 날입니다.
1520.jpg,공적인 일보다는 사적인 일에 더 관심이 가는 날입니다. 주변사람들의 부탁을 들어주기 바쁜 날이기도 합니다. 사람좋다는 말은 들을 수 있어도 실속은 없을 수 있습니다. 공과 사를 적절히 조절해 가면서 살아가는 것이 어렵지만 꼭 필요한 것이기도 하지요. 금전운은 나쁘지 않습니다. 일한만큼의 댓가는 들어오는 날입니다. 하지만 친구나 가족의 일로 인해 돈이 새는 날이기도 합니다. 조심하시기 바랍니다.
1521.jpg,"부정적인 감정에 휩싸여서 직장을 관두고 싶기도 하고 주변 사람들과 결별할 위험도 많아지는 날입니다. 이성은 없어지고 감성에 의한 판단이므로 무척 신중해야 할 것입니다.중요한 결정들은 나중으로 미루는 것이 좋겠습니다. 오늘은 그저 조용히 명상을 하거나 차를 마시면서 마음을 달래는 것이 나중에 후회할 일을 만들지 않는 가장 좋은 방법일 것입니다.금전운 역시 좋지 않습니다. 받을 돈을 못받을 수도 있고, 주식이 내려갈 수도 있습니다."
1522.jpg,"새로운 것을 해보고 싶은 희망에 부푸는 날입니다.직업을 바꾸고 싶은 마음도 들고, 취미생활도 시작하고픈 마음이 들겠습니다.그러나 그 마음이 일시적인 것이어서 오래가지 못하게 되거나 자칫하면 현실과는 맞지 않는 부적절한 것일 수 있겠습니다. 꿈과 현실을 적절하게 조화시켜가면서 살아가야 할 것입니다. 금전운은 나쁘지 않습니다. 예상치 못한 곳에서 돈이 생길 수도 있습니다."
1523.jpg,"응큼한 마음이 드는 날입니다. 일보다는 다른 부적절한 것을 도모한다거나 사람들과 다투게 된다거나 연애에만 관심이 생기는 날입니다. 자칫하면 업무마저 마비될 수 있고, 사업에도 차질이 생길 수 있습니다. 조심하시기 바랍니다. 금전운 역시 조심해야 합니다. 사심을 갖고 투자를 했다가는 쪽박을 찰 수도 있습니다. 부적절한 방법으로 돈을 벌려는 마음은 아예버려야 할 것입니다."
1524.jpg,마음속으로는 좀 나쁜 생각을 하게 되거나 이성에게 관심이 생길 수 있는 날입니다.하지만 마음이 약하고 소심해서 실제로 행동으로는 옮기지 못하고 생각만 굴뚝같이 하루를 보낼 수 있있습니다. 일에 있어서도 역시 자신감이 떨어지고 마음이 약해서 적극적으로 일에 임하지 못하고 겉돌 수 있는 날입니다.
1525.jpg,"현재 일하고 있는 곳이 님에게는 적당하게 잘 맞는 곳인데도 오늘은 왠지 더이상의 발전이 없을 것같은 생각에 다른 마음을 품어보는 날입니다.투잡을 해볼까,, 주식투자를 할까,, 동업을 할까,, 등등 여러생각을 하지만일시적으로 하게되는 생각이므로 결과적으로는 현실성이 없다는 것 또한 알게될 것입니다.그러므로 일단은 현재에 충실하고 미래는 보다 철저하게 계획을 세워야 할 것입니다."
1526.jpg,취업운이 있거나 계약이 되는 날입니다. 그러나 무조건 좋다고 덥석 응하지는 말아야 할 것입니다. 일시적으로는 좋을지 몰라도 나중에 후회하게되거나 적성에 맞지 않는 일이 수도 생길 수도 있기 때문입니다. 계약 역시 사기를 당할 수도 있습니다. 신중하게 생각하여야 할 것입니다. 또한 당신의 마음자체가 부적절한 것을 원할 수도있습니다. 자기 마음부터 점검을 해봐야 할 것입니다.
1527.jpg,승진운이 있거나 취업운이 있을 수 있는 날입니다. 그러나 당신에게 부담스러운 자리가 될 수도 있습니다. 또한 훗날 댓가를 치러야할 일도 생길 수 있으므로 조심하시기 바랍니다.뭐니뭐니 해도 자기에게 맞는 옷을 입는 것이 가장 행복할 것입니다. 분수를 알고 분수에 맞게 살아가시기 바랍니다.
1528.jpg,"새출발을 할 수 있는 날입니다. 직업도 새로 가질 수가 있고, 사업가라면 사업확장의 기회도 있는 날입니다. 그러나 아직도 소심하고 걱정이 많은 당신이어서 이 기회를 잡지 못하고 우유부단하게 시간만 보낼 수 있겠습니다. 혹시 현재 다른 것을 꿈꾸고 있는 것은 아닌지요. 그것이 현실과는 동떨어진 것을 알면서도 포기하지 못하고 자꾸 미련을 두고 있는 것은 아닌지요. 그야말로 미련을 못접는 것은 미련맞은 일 밖에는 되지 않는다는 것을 아시고 현재에 충실한 하루가 되시길 바랍니다."
1529.jpg,사업이나 일을 적극적으로 해야하긴 하는데 한 편으로는 부담스러워서 뒤로 한 발빼고 싶은 마음도 드는 날입니다. 또한 편법을 써서 사업확장을 하려는 마음이 들기도 하겠습니다. 그러나 그것 모두 부적절한 일이고 결국에는 당신에게 부담을 가져다 주는 결과만 생길 뿐입니다. 자신에게 맞는 일을 하는 것이 가장 행복할 것입니다. 능력밖의 일을 도모하거나 빨리 성공하려는 마음으로 부정한 일을 한다면 결국에는 후회만 남을 것입니다.
1530.jpg,이동수가 있는 날입니다. 새 직장에 대한 제의가 들어오기도 하고 사업에 대한 제의도 들어올 수있습니다. 그러나 현재 하고 있는 일이 무난하고 당신에게 잘 맞는 일인데도 새로운 것에 대한 호기심 때문에 바꾸려는 것은 아닌지 신중하게 판단해야 합니다. 당신을 곤경에 빠뜨릴 수도 있는 제안이기 때문입니다. 돈욕심이 나서 선택하는것이라면 더욱더 신중해야 합니다. 욕심은 화를 부르기 마련이기 때문입니다.
1531.jpg,심사가 뒤틀려서 모든 것을 반대로만 생각하고 반대하는 행동만 하는 날입니다.돈을 잘 벌수 있는 기회가 왔는데도 불구하고 선택하지 않거나 그동안 열심히 일을 했었더라도 오늘은 하기 싫어서 관두려는 마음도 들겠습니다. 주변 동료와도 마찰이 생길 수 있는 날입니다. 오늘은 자칫하면 돈을 잃어버리도 쉬우니 되도록이면 불필요한 외출을 삼가고 조용히 자기일만 묵묵히 하면서 보내는 것이 가장 현명한 방법일 것입니다.
1532.jpg,"모든 일이 혼란스러운 날입니다. 직장을 계속 다녀야 할지 말아야 할지 사업을 계속해야 할지 접어야 할지 ,, 결정하지 못하고 하루를 그냥 보낼 수 있겠습니다.돈은 벌어야 겠는데 일은 하기 싫고, 어떤 것을 해야 맞는지 자기 자신에 대한 확신이 없어서 나타나는 현상이지요. 또한 자신 스스로 서려는 의지는 부족하고 다른 사람의 도움을 받길 바라는 마음이 크기도 합니다. 항상 기회만 엿보다 세월 보내지 말고 자기 신념을 갖고 미래에 도전해 보시기 바랍니다."
