result,desc
1048.jpg,연애운은 무척 좋은 날입니다. 주변에 당신을 좋아하는 이성이 많이 있습니다.하지만 정작 당신은 이성에게 관심이 별로 없을 수 있습니다. 너무 이성적인 나머지 감성이 매말랐기 때문입니다. 머리는 냉철하지만 가슴은 뜨겁게 열정적으로 사랑하는 것도 또다른 행복일 것입니다.다가오는 사람을 적극적으로 받아들일 마음을 먹어보는 것도 나쁘지는 않을 것입니다.
1049.jpg,사귀는 이성과 서로 의견대립이 강해져서 크게 다투는 날이 되겠습니다.헤어질 위기까지 오겠습니다. 서로 자존심을 굽히지 않아서기도 하지만사실은 서로 다른 이성에게 관심이 있어서기도 하지요. 헤어질 구실을 만들지만 아직은 인연이 남아있어서 쉽게 헤어지지는 않을 것입니다. 그동안 대화가 단절되서 생기는 문제일 수도 있습니다.무엇보다 서로의 속마음을 솔직하게 털어놓는 것이 중요한 때입니다.
1050.jpg,만나고 있는 이성과는 궁합이 잘 맞다고 할 수 있습니다. 쏘울 메이트 같이 서로를 이해하고 아껴주는 사이가 될 수 있을 것입니다.그런데 아직 친구사이로 지내는 것은 아닌지요?고백을 하지 못해서 눈치만 보고 있었다면 오늘이 바로 고백하기에 아주 좋은 날입니다. 더이상 시간낭비 하지 말고 적극적으로 대쉬를 해 보시기 바랍니다.
1051.jpg,"우연치 않게 마음에 드는 이성을 만나게 되는 날입니다.만나자 마자 진전이 빨리 되어 깊은 사이가 될 수도 있습니다.그러나 그것도 잠깐이고 몇칠만 지나면 그 마음이 식고 , 상대방이 점점 양에 차지 않게 느껴질 것입니다. 순간의 감정에 빠지기 보다는 이성적으로 판단하는 것이 필요할 때입니다."
1052.jpg,만나는 이성이 양에 차지 않고 만만하게 느껴지는 날입니다.그대신 다른 이성과 몰래 데이트를 즐기게 될 수도 있습니다.그렇다고 현재 만나는 사람보다 더 괜찮은 사람은 아니기에 다시 연인에게로 돌아가게 될 것입니다. 권태기를 다른 사람에게서 매꾸려 하지 말고 솔직하게 대화로 풀어가는 것이 필요할 때입니다.
1053.jpg,"만나는 이성이 있다해도 예전에 사귀던 사람을 다시 만나게 되는 날입니다.두 사람 사이에서 갈등하다가 자칫하면 삼각관계를 만들 수도 있습니다. 교통정리를 잘 하시기 바랍니다. 정말 사랑하는 감정이 있는 것인지, 추억이고 미련인지를 다시한번 신중하게 판단하셔야 할 때입니다."
1054.jpg,현재 쏠로라 해도 사실은 당신 주변에 친구와 연인 사이같은 괜찮은 이성이 있습니다.그 친구를 이성으로 생각하지 않을지 모르지만 당신과 인연이 깊은 사이입니다.오랫동안 좋은 관계로 지낼 수 있으니 쏘울 메이트 처럼 진지한 관계로 발전하시는 것이 좋을 것입니다. 물론 연인관계로 발전하는 것도 좋은 방법입니다.
1055.jpg,당신의 주변에 아주 괜찮은 이성이 있는데서로 자존심 싸움을 하느라 불편한 관계로 지낼 수 있겠습니다.자칫 괜찮은 사람을 잃지 말고 당신이 먼저 자존심을 접고 다가가 보시기 바랍니다. 상대방을 존중하고 사랑하는 마음을 낸다면 두 사람이 아주 좋은 인연으로 발전할 수 있을 것입니다. 인연이 아주 깊기 때문입니다.
1100.jpg,이성을 필요에 의해서 만나긴 하는데 마음에는 들지 않을 때입니다. 점점 만만해지고 소중함을 잃어가는 것이지요. 쏠로라도 현실에 바쁘게 살다보니 연애에 소홀해는 날이기도 합니다. 현실적인 성공도 중요하지만 진실한 사랑 역시 사람에게는 꼭 필요한 것이 아닐까요? 일과 사랑 두 마리 토끼를 다 잡아보려 노력해 보시기 바랍니다.
1101.jpg,"연인과 사귀면서 서로 행복하고 편안한 것이 아니라 상대방 때문에 더 고통스럽고 금전적인 손실도 가져오게 되는 날입니다. 연애란 것이 행복하자고 하는 일인데 사랑으로 인해서 고통스럽다면 다시한번 생각해 봐야할 문제일 것입니다.조금 참고 기다려주면 다시 행복이 찾아오는 것인지, 아님 점점 더 서로를 힘들게만 할 사이인지를 신중하게 판단해야 할 때입니다."
1102.jpg,만나고 있는 이성은 당신에게 아주 잘해주는 사람입니다. 그런데 왠지 마음에 들지 않아서 고집을 부리게 되겠습니다. 사랑없는 연애를 하고 있는 것은 아닌지요?물질은 좋고 사람은 싫다면 결국에는 서로에게 상처만 남을 뿐입니다. 진심으로 상대방을 사랑하는 지를 되새겨 봐야할 때입니다.
1103.jpg,"마음에 드는 이성을 만나기 힘든 날입니다. 양에 차지 않기도 하지만, 상대방 역시 당신을 마음에 들어하지 않을 수도 있기 때문입니다. 현재 사귀는 사람이 있다면 오늘은 상대방으로 인해 금전적인 손해를 볼 수 있는 날입니다. 그러나 정말 사랑한다면 그정도는 감수해야 하겠지요. 단 습관처럼 일방적으로 희생해야 한다면 다시 생각해보아야 겠습니다."
1104.jpg,이성을 만나서 편안하게 즐겨야 할지 현실에 충실하게 돈을 벌어야 할지 고민이 되는 날입니다. 이성을 만나서 잠깐의 즐거움은 찾지만 현실을 벗어날 수는 없는 일이지요.그러나 진정으로 당신을 사랑해주는 사람이 있다면 충분히 사랑에 빠질 만한 이유가 될 것입니다.물질만이 재산이 아니라 정말 사랑하는 사람을 갖고 있는 것이 더 진정한 재산이라는 것을 깨닫는다면 당신은 행복한 사람입니다.
1105.jpg,"이성과 데이트를 하지만 별 이득도 없고 무료하게 보낼 수 있는 날입니다.밥먹고, 영화보고, 차마시고, 술마시고,, 를 반복하는 데이트라면 오늘은 동네 올래길을 걷는다거나 봉사활동, 도서관에서 그동안 멀리 했던 독서를 같이 해보는 것은 어떠신가요?같이 지내는 동안 서로의 몰랐던 부분을 알게 될 것이고, 사랑이 더 싹틀 것입니다."
1106.jpg,만나는 이성과는 서로 성격이 맞지 않아서 많이 힘들 것입니다.그러나 당신에게 도움이 많이 되는 사람이기에 참고 넘어가는 날이 많겠습니다.사랑이 바탕이 되서 참는 것은 괜찮지만 단지 현실적인 도움이 되기에 만남을 유지하는 것은 아닌지 냉정하게 판단해 보아야 할 때입니다.
1107.jpg,만나는 이성으로 인해 마음고생이 심해지는 날입니다.서로간에 갈등이 심해짐으로 인해 직장생활에도 영향을 미치고 금전운 역시 안좋아지겠습니다.이 상황이 잠깐이라면 서로 이해하면서 넘어갈 수 있지만 시간이 지나도 바뀌지 않고 계속해서 더 갈등이 심해진다면 두 사람의 사랑을 의심해보아야할 것입니다.
1108.jpg,"이성으로 부터 도움을 많이 받는 날입니다. 특히 금전적인 도움을 받겠습니다.그러나 세상에 공짜는 없는 법이지요. 그 만한 댓가를 치를 가치가 있는 도움인지, 믿을 만한 사람인지를 냉정하게 판단해야 할 것입니다. 오늘의 일로 인해 다음날은 더 힘들어 질 수 있기 때문입니다."
1109.jpg,뜻하지 않게 이성의 유혹에 빠지는 날입니다. 유흥에 빠지기도 쉽습니다.적당한 즐거움은 상관없지만 다음날 후유증이 심해지거나 댓가를 톡톡히 치를 수도 있습니다. 조심하시기 바랍니다. 특히 현재 사귀는 사람이 있는 경우라면 문제가 더 커질 수 있습니다. 절제를 하시기 바랍니다.
1110.jpg,만나는 이성이 양에 차지 않아서 괜한 심술이 나고 트러블을 일으키게 되는 날입니다.그러나 처음에는 괜찮은 줄 알고 만났던 것은 아닌가요?조건이나 잣대로 잰다면 양에 차는 사람은 없을 것입니다. 무엇보다 진실한 마음이 중요한 것이지요.
1111.jpg,사랑하는 연인이 있다 하더라도 현실적인 장벽때문에 마음을 접고 각자 떨어져서 지내게 되는 날입니다. 사랑보다 현실이 우선이라 생각하기 때문입니다.사랑은 국경도 없다는 말이 있듯이 정말 사랑한다면 서로간의 장벽을 충분히 극복할 수 있을 것입니다. 점점 멀어지기 전에 서로의 사랑을 확인해 볼 때가 아닌가 합니다.
1112.jpg,오늘 만나는 이성은 성실하고 착하지만 현실적이고 자기 실속을 잘 차리는 분이기도 합니다.당신과는 맞지 않을 수 있습니다. 하지만 당신이 갖고 있지 못한 면을 갖고 있기 때문에 도움이 많이 되는 사람입니다. 마음을 열고 서로 좋은 관계로 지내려 노력해 보시길 바랍니다.
1113.jpg,만나는 이성이 멋지고 능력도 좋은 분입니다.하지만 서로 자존심이 쎄서 누구도 굽히려는 마음이 없는 것이 문제가 되겠습니다.상대방은 다른 이성에게 인기도 많은 분이므로 당신이 고집을 계속해서 부린다면다른 이성에게 뺏길 수도있습니다. 괜한 자존심때문에 좋은 사람놓치지 말고 현명하게 행동하시어 상대방의 마음을 사로잡으시기 바랍니다.
1114.jpg,"당신을 좋아하고 있는 이성이 있지만 자기 고집이 강한 당신이어서 받아들이지 못할 수 있습니다.그렇다고 인연이 끊어지는 것도 아니어서 서로 괴로운 시간만 계속될 수 있습니다. 연애란 것이 서로 사랑하고 행복하자고 하는 것인데, 오히려 불행하거나 서로 상처주는 상황만 반복된다면 그 사랑은 잘못된 것일 수있습니다. 깨끗이 정리를 하든지 고집을 꺾고 상대방을 받아들이든지 결정을 해야할 때입니다."
1115.jpg,"자기 주장이 너무 강하고 완벽한 연애만을 꿈꾸는 당신에게는 애정운이 더 안좋은 날입니다.이성을 만난다해도 쓸데 없는 고집을 부려서 이별을 자초하게 될 수도 있습니다.받는 사랑도 중요하지만 주는 사랑, 너그럽게 이해하려는 마음이 더 성숙한 사랑으로 가는 지름길이 아닐까요?"
1116.jpg,이성으로 부터 사랑을 많이 받는 당신입니다.그러나 정작 당신은 그 행복을 느끼지 못할 수 있습니다.언제까지나 상대방이 옆에 있을 것이라 생각하지만 이별의 순간이 올 수 있을지도 모릅니다.다른 사람과 비교하지 말고 현재 있는 사람에게 마음을 다 주려는 노력을 해 보심은 어떤지요?
1117.jpg,연인끼리 권태기를 느끼게 되는 날입니다. 이때 서로 고집을 꺾지 않고 자기 주장만 강하게 하니 더욱더 관계는 악화될 수 밖에 없겠지요.그러다 보면 문제의 원인과는 상관없이 끝도 없는 싸움만 벌리게 될 것입니다. 서로 사랑하는 사이가 맞다면 당신이 먼저 이해해 보시기 바랍니다.다음 순서는 상대방의 이해와 양보일 것입니다.
1118.jpg,"커플끼리의 사소한 다툼이 있었다면 오늘은 그 다툼이 커지고 커져서 깊은 수렁으로 빠지는 날입니다.미움과 원망이 강해지겠습니다.사랑의 반대적인 표현은 미움이고, 좋음의 반대는 싫음입니다.상대방을 미워하는 것인지, 싫어하는 것인지를 냉정하게 생각해 보아야 할 때가 아닌가요?"
1119.jpg,"연인 사이들은 권태기를 느끼는 날입니다.서로에 대해서 속속들이 알고 있기 때문에 신선함도 없어지고, 양보하기도 싫어지지요.미래를 약속하기에는 불투명하다는 생각까지 들기때문에 더욱더 자존심을 부릴 수밖에 없습니다.그러나, 정작 당신은 상대방에게 완벽한 사람인지를 생각해 보신적이 있나요?"
1120.jpg,"애정지수가 높은 날입니다. 소개팅을 하거나 데이트를 즐기기에 적당한 날입니다.그러나 소심하지만 고집센 당신이어서 이 좋은 날을 즐기지 못하고 놓칠 수도 있을 것입니다.적극적으로 나선다면 오늘은 반드시 좋은 인연을 만날 수 있을 것입니다. 단, 자기 주장만 강하게 피우지 말고 상대방을 배려하는 마음을 갖는 다는 것이 전제조건입니다."
1121.jpg,"결혼을 생각하는 연인에게 가장 큰 고비가 오는 날입니다.그동안의 신뢰도 무너지고, 정말로 사랑하는 것인지 회의감이 커지는 날입니다.결혼이 장난은 아니지요. 인생의 결과도 아닙니다. 또 다른 인생의 시작일 뿐입니다.큰 일을 앞에두고 두 사람이 시험대에 올라온 것입니다.정말 사랑하는지, 조건때문인지, 현실때문인지를 다시 한번 점검해야할 때입니다."
1122.jpg,그동안 우여곡절을 겪었던 연인들이라도 오늘은 드디어 사랑의 결실을 맺을 수 있는 좋은 날입니다.그러나 아직까지도 당신의 마음은 결정을 내리지 못하고 고민에 빠져있을 수 있습니다.결혼까지 가야할지 말아야 할지 또 한단계의 고민에 쌓이게 됩니다. 사랑과 현실이 맞았을때 가장 행복한 결혼이 될 것입니다. 둘 중 하나라도 충족이 되지 않았다면 다시한번 생각해야 할 문제이겠습니다.
